RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Edgar_1	1	Edgar_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	1380517	2	from_reaction	true	1376291	Fixations	3959.00	10	1	Trial: 1	1369611	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	fam	20-1	30.3	1	10000	20	1	fam	fam_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	.	0	0	0	.	0	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[23, 21, 0, 21, 0]	true	1402527	2	from_reaction	true	1389300	Fixations	10048.00	8	3	Trial: 2	1381185	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CA	20-1	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	177536.40	5701.00	759	2744	0.2731	true	13227	1298	2	23	[23]	2	8387	1	625.30	222.00	0	1298	9801	0.1250	1	64.30	302.20	8387	10.91	4.48	8386	1	8331	0.3750	3	0	1	.	0	0	235	.	0	.	21	11	approaching_agent	235	2	14432	345.70	115.20	1446	14666	0.2500	2	233.80	-618.10	13176	4.23	172.80	14431	4	14387	561	0	0	6164.00	5171.00	.	1	1	0	0	0	0	4823	790	2	1211	2	13176	513.80	154.90	1446	14666	0.2500	2	233.80	-618.10	13176	4823	1	.	-5797	235	2	14432	345.70	115.20	.	.	.	.	.	.	.	95	RECTANGLE	[23, 21, 0, 21, 0]	true	1402527	2	from_reaction	true	1389300	Fixations	10048.00	8	3	Trial: 2	1381185	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CA	20-1	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	207832.00	5352.00	759	216	0.0215	true	13227	216	1	.	.	1	8115	0	258.80	262.10	1	216	8330	0.1250	1	239.80	.	8115	.	.	.	.	.	0.1250	1	0	1	.	0	0	3377	.	0	.	23	2	inviting_agent	216	1	8115	258.80	262.10	216	8330	0.1250	1	239.80	.	8115	.	.	.	.	.	19	0	0	5352.00	5352.00	.	0	0	1	1	1	1	5039	395	1	.	.	.	.	.	.	.	.	.	.	.	.	216	0	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[23, 21, 0, 21, 0]	true	1402527	2	from_reaction	true	1389300	Fixations	10048.00	8	3	Trial: 2	1381185	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_1	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CA	20-1	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_2	1	Edgar_2.edf	RIGHT	RECORDING_SESSION	70685.83	3986.00	534	327	0.0814	false	.	327	3	.	.	2	7913	0	546.30	253.10	1	327	8239	0.2000	1	184.30	140.50	7913	8.59	-7.97	7912	2	7854	0.2000	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	327	1	7913	546.30	253.10	327	8239	0.2000	1	184.30	140.50	7913	8.59	-7.97	7912	2	7854	362	1	1	3986.00	3986.00	.	0	0	0	0	0	0	327	662	1	.	.	.	.	.	.	.	.	.	.	.	.	327	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0, 20, 0]	true	3134745	2	from_reaction	true	3130519	Fixations	4019.00	5	1	Trial: 1	3123860	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	fam	20-2	30.3	2	10000	20	1	fam	fam_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	70685.83	4465.00	534	2025	0.1738	false	.	2025	5	21	[21]	5	11469	1	477.80	241.00	0	2025	13493	0.0833	1	115.80	-519.60	11469	6.31	-177.36	11468	4	10701	0.0833	1	0	1	0	.	0	494	0	.	.	20	.	FIXATION_TRIGGER	2025	1	11469	477.80	241.00	2025	13493	0.0833	1	115.80	-519.60	11469	6.31	-177.36	11468	4	10701	362	0	0	4465.00	4465.00	.	1	1	0	0	0	0	2025	662	1	.	.	.	.	.	.	.	.	.	.	.	.	2025	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]	true	3154551	2	from_reaction	true	3141324	Fixations	11650.00	12	3	Trial: 2	3135405	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	20-2	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	170574.22	4813.00	759	5109	0.4385	true	13228	1241	2	.	.	2	6464	0	727.10	249.20	1	1241	7991	0.0833	1	164.60	-239.00	6464	2.39	-167.89	6463	1	6439	0.4167	5	1	1	0	.	2025	183	0	.	.	21	9	leaving_agent	183	4	18368	946.40	552.30	2249	18550	0.1667	2	38.90	453.90	16224	11.29	-72.57	18367	9	18290	561	0	0	5568.00	3727.00	.	1	1	1	1	1	1	5172	790	4	1125	2	9576	881.60	220.80	1125	10700	0.0833	1	110.60	208.30	9576	3147	0	841	-5795	494	3	13599	935.30	216.80	494	14092	0.0833	1	164.30	83.20	13599	95	RECTANGLE	[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]	true	3154551	2	from_reaction	true	3141324	Fixations	11650.00	12	3	Trial: 2	3135405	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	20-2	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	207832.00	4729.00	759	841	0.0722	true	13229	841	8	.	[21, 20]	8	15286	2	107.10	175.30	1	841	16126	0.0833	1	78.10	-324.80	15286	7.08	166.51	15285	7	15235	0.0833	1	0	1	0	.	0	2066	0	.	.	22	2	inviting_agent	841	1	15286	107.10	175.30	841	16126	0.0833	1	78.10	-324.80	15286	7.08	166.51	15285	7	15235	19	1	0	4729.00	4729.00	.	0	0	1	1	1	1	3090	395	1	.	.	.	.	.	.	.	.	.	.	.	.	841	0	.	-5795	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]	true	3154551	2	from_reaction	true	3141324	Fixations	11650.00	12	3	Trial: 2	3135405	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_2	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	CG	20-2	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_3	1	Edgar_3.edf	RIGHT	RECORDING_SESSION	70685.83	5441.00	534	355	0.0893	false	.	196	3	.	.	2	7806	0	545.00	256.50	1	196	8001	0.1250	1	183.00	113.70	7806	7.90	4.39	7805	2	7745	0.2500	2	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	159	2	9115	557.30	288.30	159	9273	0.1250	1	195.30	-324.70	9115	3.19	-179.60	9114	4	9080	362	1	1	5646.00	5236.00	.	0	0	0	0	0	0	355	662	2	159	2	9115	557.30	288.30	159	9273	0.1250	1	195.30	-324.70	9115	355	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0, 20, 0, 20, 0]	true	1969373	2	from_reaction	true	1965147	Fixations	3975.00	8	1	Trial: 1	1958599	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	1	False	(255, 255, 255, 255)	white	w_fly64.mp4	fam	20-3	30.3	3	10000	20	1	fam	fam_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	70685.83	6038.50	534	706	0.0593	false	.	207	2	22	[22]	2	6643	1	519.00	422.80	0	207	6849	0.0588	1	157.00	286.50	6643	12.95	-24.68	6642	1	6575	0.1176	2	0	1	0	.	0	1611	0	.	.	20	.	FIXATION_TRIGGER	499	2	18084	513.20	278.20	499	18582	0.0588	1	151.20	-714.50	18084	16.54	-172.62	18083	13	18001	362	0	0	6286.00	5791.00	.	1	1	0	0	0	0	207	662	2	499	2	18084	513.20	278.20	499	18582	0.0588	1	151.20	-714.50	18084	207	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]	true	1989731	2	from_reaction	true	1976504	Fixations	11912.00	17	3	Trial: 2	1970045	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	GG	20-3	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	170574.22	5316.00	759	1798	0.1509	true	13226	1141	3	20	[20, 22]	3	6895	2	696.80	259.40	0	1798	9243	0.1176	2	134.30	42.00	6895	6.34	39.84	6893	2	6850	0.1176	2	0	1	0	.	0	688	0	.	.	21	9	leaving_agent	657	1	8556	952.00	404.80	1798	9243	0.1176	2	134.30	42.00	6895	7.66	-37.07	8555	3	8505	561	0	0	5402.00	5230.00	.	0	0	0	0	0	0	2299	790	1	657	1	8556	952.00	404.80	.	.	.	.	.	.	.	2299	1	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]	true	1989731	2	from_reaction	true	1976504	Fixations	11912.00	17	3	Trial: 2	1970045	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	GG	20-3	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	208828.00	5715.67	759	1466	0.1231	true	13227	86	1	.	.	1	6459	0	75.50	248.30	1	86	6574	0.0588	1	1.50	.	6459	.	.	.	.	.	0.1765	3	1	0	0	.	207	0	0	.	.	22	4	pointing_agent	763	3	13259	88.00	169.90	763	14021	0.0588	1	59.00	-531.80	13259	15.66	167.83	13258	8	12999	74	0	0	5966.00	5422.00	.	0	0	1	1	1	1	4501	450	3	617	2	10214	117.00	264.40	617	10830	0.0588	1	88.00	-349.10	10214	1496	0	.	-5797	763	3	13259	88.00	169.90	763	14021	0.0588	1	59.00	-531.80	13259	95	RECTANGLE	[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]	true	1989731	2	from_reaction	true	1976504	Fixations	11912.00	17	3	Trial: 2	1970045	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_3	2	False	(255, 255, 255, 255)	white	w_fly64.mp4	GG	20-3	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_4	1	Edgar_4.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	1705273	2	from_reaction	true	1701054	Fixations	3903.00	6	1	Trial: 1	1695126	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	fam	20-4	30.3	4	10000	20	1	fam	fam_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	70685.83	4771.00	534	1821	0.1525	false	.	367	4	21	[21]	3	7864	1	417.10	360.10	0	367	8230	0.0556	1	55.10	-249.10	7864	5.56	-141.50	7863	3	7818	0.1111	2	0	1	1	.	0	1750	169	.	.	20	.	FIXATION_TRIGGER	1454	2	14116	520.20	240.80	1454	15569	0.0556	1	158.20	-527.60	14116	10.50	156.06	14115	12	14056	362	0	0	5483.00	4059.00	.	1	1	0	0	0	0	367	662	2	1454	2	14116	520.20	240.80	1454	15569	0.0556	1	158.20	-527.60	14116	367	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]	true	1725312	2	from_reaction	true	1712104	Fixations	11940.00	18	3	Trial: 2	1705985	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	20-4	30.3	4	19000	20	4	incong	GA_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	177536.40	4581.78	759	7889	0.6607	true	13232	123	2	.	.	2	6795	0	638.30	472.20	1	2998	10023	0.2222	4	188.30	-261.80	6795	9.32	-125.31	6794	1	6725	0.5000	9	1	2	0	.	367	1741	0	.	.	21	11	approaching_agent	2019	5	16575	463.90	202.60	2019	18593	0.0556	1	183.90	-220.70	16575	15.29	126.58	16574	16	16510	561	0	0	5581.00	3605.00	.	1	1	1	1	1	1	5687	790	5	820	1	6960	611.10	246.00	1135	12297	0.1111	2	90.10	-20.10	11123	3866	0	169	-5792	336	1	7864	417.10	360.10	1454	15569	0.0556	1	240.20	-328.60	14116	95	RECTANGLE	[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]	true	1725312	2	from_reaction	true	1712104	Fixations	11940.00	18	3	Trial: 2	1705985	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	20-4	30.3	4	19000	20	4	incong	GA_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	208828.00	6050.00	759	169	0.0142	true	13232	169	14	20	[20, 21]	9	15657	2	195.10	336.10	1	169	15825	0.0556	1	166.10	-446.20	15657	10.12	-161.79	15656	13	15570	0.0556	1	0	1	0	.	0	283	0	.	.	22	4	pointing_agent	169	1	15657	195.10	336.10	169	15825	0.0556	1	166.10	-446.20	15657	10.12	-161.79	15656	13	15570	74	1	0	6050.00	6050.00	.	0	0	1	1	1	1	2471	450	1	.	.	.	.	.	.	.	.	.	.	.	.	169	0	.	-5792	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]	true	1725312	2	from_reaction	true	1712104	Fixations	11940.00	18	3	Trial: 2	1705985	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Edgar_4	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	20-4	30.3	4	19000	20	4	incong	GA_100.mp4
Filou_1	1	Filou_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	2845335	2	from_reaction	true	2841109	Fixations	3872.00	13	1	Trial: 1	2834829	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_1	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	fam	24-1	30.3	1	10000	24	1	fam	fam_100.mp4
Filou_1	2	Filou_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	.	0	0	0	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[21, 22, 21, 22, 21, 0, 22, 21, 22, 0, 21]	true	2865779	2	from_reaction	true	2852570	Fixations	8366.00	19	3	Trial: 2	2846033	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_1	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GG	24-1	30.3	1	19000	24	1	cong	GG_100.mp4
Filou_1	2	Filou_1.edf	RIGHT	RECORDING_SESSION	170574.22	3239.62	759	5466	0.6534	true	13230	720	1	.	.	1	6537	0	651.70	206.40	1	1195	7856	0.1053	2	90.70	.	6537	.	.	.	.	.	0.4211	8	0	3	3	.	0	1007	1089	.	.	21	9	leaving_agent	86	5	19661	851.60	225.10	86	19746	0.0526	1	80.60	83.00	19661	13.31	-28.75	19660	18	19602	561	0	0	3553.00	3009.00	.	1	3	0	0	0	0	1312	790	5	475	1	7350	661.10	251.80	2398	11085	0.0526	1	149.95	363.50	8687	1312	0	532	-5793	2398	2	8687	866.70	249.10	807	14474	0.0526	1	88.00	381.10	13668	95	RECTANGLE	[21, 22, 21, 22, 21, 0, 22, 21, 22, 0, 21]	true	2865779	2	from_reaction	true	2852570	Fixations	8366.00	19	3	Trial: 2	2846033	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_1	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GG	24-1	30.3	1	19000	24	1	cong	GG_100.mp4
Filou_1	2	Filou_1.edf	RIGHT	RECORDING_SESSION	208828.00	3647.44	759	2557	0.3056	true	13231	532	3	21	[21]	2	8013	1	197.50	219.70	1	532	8544	0.0526	1	168.50	-587.10	8013	14.72	175.95	8012	2	7857	0.4737	9	0	3	5	.	0	3686	1157	.	.	22	4	pointing_agent	188	4	18184	214.50	207.50	188	18371	0.0526	1	185.50	-797.80	18184	20.00	177.21	18183	16	18041	74	1	1	4191.00	3437.00	.	0	0	1	3	1	3	6828	450	4	369	2	11311	213.90	160.00	967	13583	0.2105	4	184.90	-792.70	11311	2557	0	.	-5793	203	2	11812	186.80	188.60	870	16621	0.1579	3	183.80	-243.80	14851	95	RECTANGLE	[21, 22, 21, 22, 21, 0, 22, 21, 22, 0, 21]	true	2865779	2	from_reaction	true	2852570	Fixations	8366.00	19	3	Trial: 2	2846033	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_1	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GG	24-1	30.3	1	19000	24	1	cong	GG_100.mp4
Filou_2	1	Filou_2.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	true	2265845	2	from_reaction	true	2261618	Fixations	4017.00	8	1	Trial: 1	2255333	0	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_2	1	False	(255, 255, 255, 255)	white	w_minion64.mp4	fam	24-2	30.3	2	10000	24	1	fam	fam_100.mp4
Filou_2	2	Filou_2.edf	RIGHT	RECORDING_SESSION	70685.83	2530.00	534	239	0.0247	false	.	239	2	21	[21]	2	6761	1	583.50	252.20	0	239	6999	0.0345	1	221.50	-290.00	6761	0.69	-171.45	6760	1	6747	0.0345	1	0	0	1	.	0	0	279	.	.	20	.	FIXATION_TRIGGER	239	1	6761	583.50	252.20	239	6999	0.0345	1	221.50	-290.00	6761	0.69	-171.45	6760	1	6747	362	0	0	2530.00	2530.00	.	1	1	0	0	0	0	239	662	1	.	.	.	.	.	.	.	.	.	.	.	.	239	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[21, 20, 22, 21, 22, 21, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 0]	true	2285960	2	from_reaction	true	2272735	Fixations	9693.00	29	3	Trial: 2	2266548	3	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512, 384)	.	0	Filou_2	2	False	(255, 255, 255, 255)	white	w_minion64.mp4	GA	24-2	30.3	2	19000	24	2	incong	GA_100.mp4
