RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_USED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_20	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_COUNT_23	IA_FSA_DURATION_20	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_FSA_DURATION_23	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	bg_code	bg_name	calibration	condition	dog_session	frame_rate	session_number	stimulus_duration	sub_id	trial_number	trial_type	video_file
Danny_4	1	Danny_4.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	1058093	2	from_reaction	TRUE	1053867	Fixations	3930	9	1	Trial: 1	1047735	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Danny_4	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	22-Apr	30.3	4	10000	22	1	fam	fam_100.mp4
Danny_4	2	Danny_4.edf	RIGHT	RECORDING_SESSION	70685.83	1789.25	534	6139	0.5015	FALSE	.	1309	2	23	[23]	2	7001	1	537.1	273.9	0	4608	11634	0.1538	2	175.1	186.4	7001	10.57	3.36	7000	1	6924	0.3077	4	1	2	.	0	3299	1100	.	0	.	20	.	FIXATION_TRIGGER	1391	3	16251	532.9	317.9	1391	17641	0.0769	1	170.9	65.1	16251	5.71	-19.5	16250	9	16199	362	0	0	1860	1748	.	1	2	0	0	0	0	4748	662	3	3299	1	8336	380.5	329.4	140	12283	0.0769	1	130.5	-298.8	12144	4748	1	.	.	140	2	12144	492.5	300.6	1391	17641	0.0769	1	170.9	65.1	16251	234	ELLIPSE	"[23, 20, 0, 20, 21, 23, 21, 20, 21, 0, 23]"	TRUE	1078458	2	from_reaction	TRUE	1065236	Fixations	12242	13	3	Trial: 2	1058915	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Danny_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	22-Apr	30.3	4	19000	22	4	cong	CA_100.mp4
Danny_4	2	Danny_4.edf	RIGHT	RECORDING_SESSION	177536.4	1792.83	759	7545	0.6163	TRUE	13225	1244	2	23	[23]	2	7001	1	537.1	273.9	0	4512	11634	0.1538	2	87.1	385.4	7001	10.57	3.36	7000	1	6924	0.4615	6	1	0	.	1	1391	0	.	1043	.	21	11	approaching_agent	636	4	17694	295.1	312.9	636	18329	0.0769	1	15.1	28.1	17694	6.27	-175.1	17693	10	17642	561	0	0	1887	1748	.	1	1	0	0	1	1	464	790	4	3268	1	8336	380.5	329.4	604	12782	0.1538	2	212.5	-99.8	12144	464	1	.	-5799	140	2	12144	492.5	300.6	1793	16198	0.0769	1	16.9	316.2	14406	95	RECTANGLE	"[23, 20, 0, 20, 21, 23, 21, 20, 21, 0, 23]"	TRUE	1078458	2	from_reaction	TRUE	1065236	Fixations	12242	13	3	Trial: 2	1058915	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Danny_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	22-Apr	30.3	4	19000	22	4	cong	CA_100.mp4
Danny_4	2	Danny_4.edf	RIGHT	RECORDING_SESSION	207832	1829.25	759	2288	0.1869	TRUE	13225	602	1	.	.	1	6321	0	175.6	288.7	1	602	6923	0.0769	1	156.6	.	6321	.	.	.	.	.	0.3077	4	1	1	.	1	1309	1793	.	284	.	23	2	inviting_agent	359	3	19185	158.6	257.6	359	19543	0.0769	1	129.6	58.1	19185	8.18	52.16	19184	12	19113	19	0	0	2020	1664	.	0	0	1	2	1	2	11320	395	3	1043	2	12996	86.3	480.4	1327	14387	0.1538	2	57.3	-329.5	12996	2288	0	.	-5799	284	2	14104	244.8	255.3	359	19543	0.0769	1	129.6	58.1	19185	95	RECTANGLE	"[23, 20, 0, 20, 21, 23, 21, 20, 21, 0, 23]"	TRUE	1078458	2	from_reaction	TRUE	1065236	Fixations	12242	13	3	Trial: 2	1058915	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Danny_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	CA	22-Apr	30.3	4	19000	22	4	cong	CA_100.mp4
Edgar_1	1	Edgar_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	1380517	2	from_reaction	TRUE	1376291	Fixations	3959	10	1	Trial: 1	1369611	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_1	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	20-Jan	30.3	1	10000	20	1	fam	fam_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	.	0	0	0	.	0	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[23, 21, 0, 21, 0]"	TRUE	1402527	2	from_reaction	TRUE	1389300	Fixations	10048	8	3	Trial: 2	1381185	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	20-Jan	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	177536.4	5701	759	2744	0.2731	TRUE	13227	1298	2	23	[23]	2	8387	1	625.3	222	0	1298	9801	0.125	1	64.3	302.2	8387	10.91	4.48	8386	1	8331	0.375	3	0	1	.	0	0	235	.	0	.	21	11	approaching_agent	235	2	14432	345.7	115.2	1446	14666	0.25	2	233.8	-618.1	13176	4.23	172.8	14431	4	14387	561	0	0	6164	5171	.	1	1	0	0	0	0	4823	790	2	1211	2	13176	513.8	154.9	1446	14666	0.25	2	233.8	-618.1	13176	4823	1	.	-5797	235	2	14432	345.7	115.2	.	.	.	.	.	.	.	95	RECTANGLE	"[23, 21, 0, 21, 0]"	TRUE	1402527	2	from_reaction	TRUE	1389300	Fixations	10048	8	3	Trial: 2	1381185	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	20-Jan	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_1	2	Edgar_1.edf	RIGHT	RECORDING_SESSION	207832	5352	759	216	0.0215	TRUE	13227	216	1	.	.	1	8115	0	258.8	262.1	1	216	8330	0.125	1	239.8	.	8115	.	.	.	.	.	0.125	1	0	1	.	0	0	3377	.	0	.	23	2	inviting_agent	216	1	8115	258.8	262.1	216	8330	0.125	1	239.8	.	8115	.	.	.	.	.	19	0	0	5352	5352	.	0	0	1	1	1	1	5039	395	1	.	.	.	.	.	.	.	.	.	.	.	.	216	0	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[23, 21, 0, 21, 0]"	TRUE	1402527	2	from_reaction	TRUE	1389300	Fixations	10048	8	3	Trial: 2	1381185	2	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_1	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CA	20-Jan	30.3	1	19000	20	1	cong	CA_100.mp4
Edgar_2	1	Edgar_2.edf	RIGHT	RECORDING_SESSION	70685.83	3986	534	327	0.0814	FALSE	.	327	3	.	.	2	7913	0	546.3	253.1	1	327	8239	0.2	1	184.3	140.5	7913	8.59	-7.97	7912	2	7854	0.2	1	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	327	1	7913	546.3	253.1	327	8239	0.2	1	184.3	140.5	7913	8.59	-7.97	7912	2	7854	362	1	1	3986	3986	.	0	0	0	0	0	0	327	662	1	.	.	.	.	.	.	.	.	.	.	.	.	327	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 20, 0]"	TRUE	3134745	2	from_reaction	TRUE	3130519	Fixations	4019	5	1	Trial: 1	3123860	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_2	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	20-Feb	30.3	2	10000	20	1	fam	fam_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	70685.83	4465	534	2025	0.1738	FALSE	.	2025	5	21	[21]	5	11469	1	477.8	241	0	2025	13493	0.0833	1	115.8	-519.6	11469	6.31	-177.36	11468	4	10701	0.0833	1	0	1	0	.	0	494	0	.	.	20	.	FIXATION_TRIGGER	2025	1	11469	477.8	241	2025	13493	0.0833	1	115.8	-519.6	11469	6.31	-177.36	11468	4	10701	362	0	0	4465	4465	.	1	1	0	0	0	0	2025	662	1	.	.	.	.	.	.	.	.	.	.	.	.	2025	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]"	TRUE	3154551	2	from_reaction	TRUE	3141324	Fixations	11650	12	3	Trial: 2	3135405	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CG	20-Feb	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	170574.22	4813	759	5109	0.4385	TRUE	13228	1241	2	.	.	2	6464	0	727.1	249.2	1	1241	7991	0.0833	1	164.6	-239	6464	2.39	-167.89	6463	1	6439	0.4167	5	1	1	0	.	2025	183	0	.	.	21	9	leaving_agent	183	4	18368	946.4	552.3	2249	18550	0.1667	2	38.9	453.9	16224	11.29	-72.57	18367	9	18290	561	0	0	5568	3727	.	1	1	1	1	1	1	5172	790	4	1125	2	9576	881.6	220.8	1125	10700	0.0833	1	110.6	208.3	9576	3147	0	841	-5795	494	3	13599	935.3	216.8	494	14092	0.0833	1	164.3	83.2	13599	95	RECTANGLE	"[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]"	TRUE	3154551	2	from_reaction	TRUE	3141324	Fixations	11650	12	3	Trial: 2	3135405	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CG	20-Feb	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_2	2	Edgar_2.edf	RIGHT	RECORDING_SESSION	207832	4729	759	841	0.0722	TRUE	13229	841	8	.	"[21, 20]"	8	15286	2	107.1	175.3	1	841	16126	0.0833	1	78.1	-324.8	15286	7.08	166.51	15285	7	15235	0.0833	1	0	1	0	.	0	2066	0	.	.	22	2	inviting_agent	841	1	15286	107.1	175.3	841	16126	0.0833	1	78.1	-324.8	15286	7.08	166.51	15285	7	15235	19	1	0	4729	4729	.	0	0	1	1	1	1	3090	395	1	.	.	.	.	.	.	.	.	.	.	.	.	841	0	.	-5795	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21, 0, 21, 20, 21, 0, 22, 21, 0]"	TRUE	3154551	2	from_reaction	TRUE	3141324	Fixations	11650	12	3	Trial: 2	3135405	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_2	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	CG	20-Feb	30.3	2	19000	20	2	incong	CG_100.mp4
Edgar_3	1	Edgar_3.edf	RIGHT	RECORDING_SESSION	70685.83	5441	534	355	0.0893	FALSE	.	196	3	.	.	2	7806	0	545	256.5	1	196	8001	0.125	1	183	113.7	7806	7.9	4.39	7805	2	7745	0.25	2	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	159	2	9115	557.3	288.3	159	9273	0.125	1	195.3	-324.7	9115	3.19	-179.6	9114	4	9080	362	1	1	5646	5236	.	0	0	0	0	0	0	355	662	2	159	2	9115	557.3	288.3	159	9273	0.125	1	195.3	-324.7	9115	355	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 20, 0, 20, 0]"	TRUE	1969373	2	from_reaction	TRUE	1965147	Fixations	3975	8	1	Trial: 1	1958599	1	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_3	1	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	fam	20-Mar	30.3	3	10000	20	1	fam	fam_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	70685.83	6038.5	534	706	0.0593	FALSE	.	207	2	22	[22]	2	6643	1	519	422.8	0	207	6849	0.0588	1	157	286.5	6643	12.95	-24.68	6642	1	6575	0.1176	2	0	1	0	.	0	1611	0	.	.	20	.	FIXATION_TRIGGER	499	2	18084	513.2	278.2	499	18582	0.0588	1	151.2	-714.5	18084	16.54	-172.62	18083	13	18001	362	0	0	6286	5791	.	1	1	0	0	0	0	207	662	2	499	2	18084	513.2	278.2	499	18582	0.0588	1	151.2	-714.5	18084	207	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]"	TRUE	1989731	2	from_reaction	TRUE	1976504	Fixations	11912	17	3	Trial: 2	1970045	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GG	20-Mar	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	170574.22	5316	759	1798	0.1509	TRUE	13226	1141	3	20	"[20, 22]"	3	6895	2	696.8	259.4	0	1798	9243	0.1176	2	134.3	42	6895	6.34	39.84	6893	2	6850	0.1176	2	0	1	0	.	0	688	0	.	.	21	9	leaving_agent	657	1	8556	952	404.8	1798	9243	0.1176	2	134.3	42	6895	7.66	-37.07	8555	3	8505	561	0	0	5402	5230	.	0	0	0	0	0	0	2299	790	1	657	1	8556	952	404.8	.	.	.	.	.	.	.	2299	1	.	-5797	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]"	TRUE	1989731	2	from_reaction	TRUE	1976504	Fixations	11912	17	3	Trial: 2	1970045	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GG	20-Mar	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_3	2	Edgar_3.edf	RIGHT	RECORDING_SESSION	208828	5715.67	759	1466	0.1231	TRUE	13227	86	1	.	.	1	6459	0	75.5	248.3	1	86	6574	0.0588	1	1.5	.	6459	.	.	.	.	.	0.1765	3	1	0	0	.	207	0	0	.	.	22	4	pointing_agent	763	3	13259	88	169.9	763	14021	0.0588	1	59	-531.8	13259	15.66	167.83	13258	8	12999	74	0	0	5966	5422	.	0	0	1	1	1	1	4501	450	3	617	2	10214	117	264.4	617	10830	0.0588	1	88	-349.1	10214	1496	0	.	-5797	763	3	13259	88	169.9	763	14021	0.0588	1	59	-531.8	13259	95	RECTANGLE	"[22, 20, 21, 0, 22, 0, 22, 0, 20, 0]"	TRUE	1989731	2	from_reaction	TRUE	1976504	Fixations	11912	17	3	Trial: 2	1970045	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_3	2	FALSE	"(255, 255, 255, 255)"	white	w_fly64.mp4	GG	20-Mar	30.3	3	19000	20	3	cong	GG_100.mp4
Edgar_4	1	Edgar_4.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	1705273	2	from_reaction	TRUE	1701054	Fixations	3903	6	1	Trial: 1	1695126	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_4	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	20-Apr	30.3	4	10000	20	1	fam	fam_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	70685.83	4771	534	1821	0.1525	FALSE	.	367	4	21	[21]	3	7864	1	417.1	360.1	0	367	8230	0.0556	1	55.1	-249.1	7864	5.56	-141.5	7863	3	7818	0.1111	2	0	1	1	.	0	1750	169	.	.	20	.	FIXATION_TRIGGER	1454	2	14116	520.2	240.8	1454	15569	0.0556	1	158.2	-527.6	14116	10.5	156.06	14115	12	14056	362	0	0	5483	4059	.	1	1	0	0	0	0	367	662	2	1454	2	14116	520.2	240.8	1454	15569	0.0556	1	158.2	-527.6	14116	367	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	"[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]"	TRUE	1725312	2	from_reaction	TRUE	1712104	Fixations	11940	18	3	Trial: 2	1705985	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	20-Apr	30.3	4	19000	20	4	incong	GA_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	177536.4	4581.78	759	7889	0.6607	TRUE	13232	123	2	.	.	2	6795	0	638.3	472.2	1	2998	10023	0.2222	4	188.3	-261.8	6795	9.32	-125.31	6794	1	6725	0.5	9	1	2	0	.	367	1741	0	.	.	21	11	approaching_agent	2019	5	16575	463.9	202.6	2019	18593	0.0556	1	183.9	-220.7	16575	15.29	126.58	16574	16	16510	561	0	0	5581	3605	.	1	1	1	1	1	1	5687	790	5	820	1	6960	611.1	246	1135	12297	0.1111	2	90.1	-20.1	11123	3866	0	169	-5792	336	1	7864	417.1	360.1	1454	15569	0.0556	1	240.2	-328.6	14116	95	RECTANGLE	"[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]"	TRUE	1725312	2	from_reaction	TRUE	1712104	Fixations	11940	18	3	Trial: 2	1705985	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	20-Apr	30.3	4	19000	20	4	incong	GA_100.mp4
Edgar_4	2	Edgar_4.edf	RIGHT	RECORDING_SESSION	208828	6050	759	169	0.0142	TRUE	13232	169	14	20	"[20, 21]"	9	15657	2	195.1	336.1	1	169	15825	0.0556	1	166.1	-446.2	15657	10.12	-161.79	15656	13	15570	0.0556	1	0	1	0	.	0	283	0	.	.	22	4	pointing_agent	169	1	15657	195.1	336.1	169	15825	0.0556	1	166.1	-446.2	15657	10.12	-161.79	15656	13	15570	74	1	0	6050	6050	.	0	0	1	1	1	1	2471	450	1	.	.	.	.	.	.	.	.	.	.	.	.	169	0	.	-5792	.	.	.	.	.	.	.	.	.	.	.	.	95	RECTANGLE	"[0, 21, 20, 21, 0, 21, 0, 20, 22, 21, 0, 21, 0]"	TRUE	1725312	2	from_reaction	TRUE	1712104	Fixations	11940	18	3	Trial: 2	1705985	3	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Edgar_4	2	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	GA	20-Apr	30.3	4	19000	20	4	incong	GA_100.mp4
Filou_1	1	Filou_1.edf	RIGHT	RECORDING_SESSION	70685.83	.	534	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	.	.	.	0	.	.	.	.	20	.	FIXATION_TRIGGER	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	362	0	0	.	.	.	.	.	.	.	.	.	.	662	0	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	234	ELLIPSE	[0]	TRUE	2845335	2	from_reaction	TRUE	2841109	Fixations	3872	13	1	Trial: 1	2834829	0	"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]"	"(512, 384)"	.	0	Filou_1	1	FALSE	"(255, 255, 255, 255)"	white	w_minion64.mp4	fam	24-Jan	30.3	1	10000	24	1	fam	fam_100.mp4
